Wavelength (nm),Reflectance (%)
1528,78.6
1532,79.18
1536,79.74
1540,80.28
1544,80.63
1548,80.95
1552,81.38
1556,81.75
1560,82.03
1564,82.42
1568,82.66
1572,82.92
1576,83.27
1580,83.39
1584,83.57
1588,83.81
1592,84.07
1596,84.3
1600,84.69
1604,84.69
1608,84.91
1612,85
1616,85.17
1620,85.32
1624,85.45
1628,85.71
1632,85.77
1636,85.8
1640,86.1
1644,86.16
1648,86.1
1652,86.34
1656,86.33
1660,86.29
1664,86.4
1668,86.18
1672,86.44
1676,86.42
1680,86.31
1684,86.33
1688,86.1
1692,85.86
1696,85.92
1700,85.64
1704,85.47
1708,85.23
1712,84.86
1716,84.58
1720,84.3
1724,84.22
1728,83.7
1732,83.27
1736,82.9
1740,82.42
1744,82.05
1748,81.47
1752,81.19
1756,80.71
1760,80.19
1764,79.78
1768,79.37
1772,78.94
1776,78.38
1780,78.2
1784,77.97
1788,77.73
1792,77.56
1796,77.36
1800,77.17
1804,77.15
1808,76.95
1812,76.86
1816,76.52
1820,76.32
1824,76.15
1828,75.76
1832,75.33
1836,74.51
1840,74.05
1844,73.25
1848,72.09
1852,70.75
1856,68.76
1860,66.59
1864,63.13
1868,58.49
1872,53.19
1876,47.27
1880,40.6
1884,33.32
1888,25.4
1892,17.64
1896,11.07
1900,6.49
1904,4.43
1908,4.61
1912,6.38
1916,9.13
1920,12.24
1924,15.16
1928,17.62
1932,19.55
1936,21.19
1940,22.62
1944,23.61
1948,24.52
1952,25.41
1956,26.29
1960,27.18
1964,28.04
1968,29.06
1972,30.07
1976,31.33
1980,32.65
1984,33.95
1988,35.39
1992,36.78
1996,38.23
2000,39.68
2004,40.97
2008,42.33
2012,43.67
2016,44.95
2020,46.2
2024,47.26
2028,48.3
2032,49.4
2036,50.1
2040,50.96
2044,51.61
2048,52.28
2052,52.86
2056,53.28
2060,53.88
2064,54.23
2068,54.47
2072,54.83
2076,55.05
2080,55.27
2084,55.46
2088,55.78
2092,55.98
2096,56.35
2100,56.71
2104,57.19
2108,57.54
2112,58.21
2116,58.44
2120,58.87
2124,59.07
2128,59.22
2132,59.22
2136,59.29
2140,59.24
2144,59.18
2148,58.83
2152,58.42
2156,58.07
2160,57.23
2164,56.3
2168,55.03
2172,53.45
2176,51.59
2180,49.17
2184,46.42
2188,43.24
2192,40.06
2196,37.28
2200,35.22
2204,34.12
2208,34.08
2212,35.37
2216,37.21
2220,39.48
2224,41.82
2228,43.94
2232,45.51
2236,46.79
2240,47.72
2244,48.58
2248,49.06
2252,49.43
2256,49.56
2260,49.56
2264,49.21
2268,48.91
2272,48.39
2276,47.81
2280,47.05
2284,46.23
2288,45.36
2292,44.48
2296,43.63
2300,42.77
2304,41.75
2308,40.97
2312,40.37
2316,39.61
2320,38.96
2324,37.92
2328,37.13
2332,36.09
2336,35
2340,33.95
2344,32.91
2348,31.8
2352,30.85
2356,29.82
2360,28.91
2364,27.8
2368,26.81
2372,25.93
2376,24.95
2380,24.06
2384,23.03
2388,22.1
2392,21.1
2396,20.3
2400,19.26
2404,18.4
2408,17.4
2412,16.52
2416,15.72
2420,14.83
2424,13.86
2428,12.91
2432,12.15
2436,11.16
2440,10.34
2444,9.45
2448,8.63
2452,7.85
2456,7.13
2460,6.2
2464,5.49
2468,4.87
2472,4.22
2476,3.57
2480,3.03
2484,2.34
2488,1.62
2492,1.15
2496,0.56
2500,0
