Wavelength (nm),Reflectance (%)
2320,19.9
2324,21.44
2328,23.05
2332,24.57
2336,25.62
2340,26.19
2344,26.33
2348,26.26
2352,26.19
2356,26.11
2360,25.91
2364,25.33
2368,24.39
2372,23.33
2376,22.37
2380,21.65
2384,21.25
2388,21.2
2392,21.69
2396,22.95
2400,24.54
2404,25.93
2408,26.66
2412,26.73
2416,26.45
2420,25.97
2424,25.51
2428,25.21
2432,25.04
2436,24.96
2440,24.84
2444,24.66
2448,24.39
2452,23.98
2456,23.5
2460,23.08
2464,22.91
2468,23.13
2472,23.63
2476,24.13
2480,24.46
2484,24.51
2488,24.3
2492,24.05
2496,23.93
2500,24.05
