Wavelength (nm),Reflectance (%)
1792,48.5
1796,48.52
1800,48.55
1804,48.47
1808,48.38
1812,48.26
1816,48.21
1820,48.16
1824,48.11
1828,48
1832,47.85
1836,47.7
1840,47.55
1844,47.43
1848,47.37
1852,47.28
1856,47.2
1860,47.13
1864,47
1868,46.77
1872,46.53
1876,46.17
1880,45.67
1884,45.07
1888,44.38
1892,43.6
1896,42.73
1900,41.91
1904,41.3
1908,40.94
1912,40.81
1916,40.84
1920,40.9
1924,40.96
1928,41.02
1932,41.08
1936,41.14
1940,41.22
1944,41.34
1948,41.46
1952,41.56
1956,41.6
1960,41.7
1964,41.79
1968,41.88
1972,42
1976,42.15
1980,42.22
1984,42.33
1988,42.42
1992,42.52
1996,42.69
2000,42.81
2004,42.92
2008,43.09
2012,43.21
2016,43.3
2020,43.4
2024,43.5
2028,43.55
2032,43.67
2036,43.72
2040,43.79
2044,43.81
2048,43.85
2052,43.83
2056,43.8
2060,43.84
2064,43.84
2068,43.78
2072,43.71
2076,43.53
2080,43.35
2084,43.13
2088,42.8
2092,42.38
2096,41.96
2100,41.57
2104,41.23
2108,40.91
2112,40.6
2116,40.38
2120,40.24
2124,40.18
2128,40.22
2132,40.28
2136,40.29
2140,40.23
2144,39.97
2148,39.59
2152,39.09
2156,38.45
2160,37.73
2164,36.89
2168,35.84
2172,34.5
2176,32.86
2180,30.96
2184,28.92
2188,26.91
2192,25.13
2196,23.77
2200,22.86
2204,22.4
2208,22.36
2212,22.72
2216,23.51
2220,24.69
2224,26.1
2228,27.55
2232,28.84
2236,29.87
2240,30.66
2244,31.31
2248,31.93
2252,32.57
2256,33.2
2260,33.78
2264,34.25
2268,34.6
2272,34.8
2276,34.84
2280,34.75
2284,34.57
2288,34.27
2292,33.83
2296,33.21
2300,32.43
2304,31.53
2308,30.57
2312,29.63
2316,28.73
2320,27.86
2324,26.99
2328,26.12
2332,25.29
2336,24.58
2340,24.06
2344,23.73
2348,23.64
2352,23.74
2356,23.97
2360,24.32
2364,24.67
2368,24.95
2372,25.2
2376,25.39
2380,25.49
2384,25.58
2388,25.65
2392,25.62
2396,25.54
2400,25.4
2404,25.2
2408,24.94
2412,24.64
2416,24.31
2420,23.99
2424,23.7
2428,23.48
2432,23.28
2436,23.14
2440,23.07
2444,23.12
2448,23.26
2452,23.5
2456,23.87
2460,24.29
2464,24.71
2468,25.12
2472,25.48
2476,25.8
2480,26.12
2484,26.48
2488,26.77
2492,27.05
2496,27.4
2500,27.77
