Wavelength (nm),Reflectance (%)
1920,77.55
1924,77.96
1928,78.44
1932,78.86
1936,79.32
1940,79.87
1944,80.07
1948,80.42
1952,80.96
1956,81.5
1960,81.91
1964,82.32
1968,82.78
1972,83.23
1976,83.56
1980,84.02
1984,84.58
1988,85.3
1992,85.85
1996,86.55
2000,87.11
2004,87.64
2008,88.14
2012,88.74
2016,89.36
2020,90.05
2024,90.62
2028,91.38
2032,92.08
2036,92.74
2040,93.25
2044,93.81
2048,94.24
2052,94.5
2056,94.86
2060,95.22
2064,95.55
2068,95.83
2072,95.88
2076,95.88
2080,95.91
2084,95.98
2088,96.3
2092,96.56
2096,96.95
2100,97.46
2104,97.88
2108,98.31
2112,98.74
2116,99.07
2120,99.47
2124,99.6
2128,99.92
2132,99.94
2136,100
2140,99.8
2144,99.73
2148,99.36
2152,99.07
2156,98.63
2160,98.3
2164,97.59
2168,97.03
2172,96.17
2176,95.5
2180,94.67
2184,94.07
2188,93.59
2192,93.12
2196,92.6
2200,91.98
2204,91.5
2208,90.93
2212,90.57
2216,90.14
2220,89.64
2224,88.57
2228,87.01
2232,84.74
2236,82.3
2240,79.84
2244,78.05
2248,77.23
2252,77.43
2256,78.14
2260,79.17
2264,79.75
2268,79.91
2272,79.43
2276,78.26
2280,76.64
2284,74.6
2288,72.19
2292,69.57
2296,66.76
2300,63.94
2304,60.99
2308,57.72
2312,54.19
2316,50.78
2320,47.85
2324,45.69
2328,44.69
2332,44.78
2336,45.83
2340,47.38
2344,49.24
2348,51.3
2352,53.13
2356,54.41
2360,54.87
2364,54.5
2368,53.1
2372,51
2376,48.63
2380,46.76
2384,45.55
2388,45.12
2392,45.4
2396,46.5
2400,47.89
2404,49.28
2408,50.26
2412,51
2416,51.65
2420,51.9
2424,51.91
2428,51.85
2432,51.56
2436,51.04
2440,50.41
2444,49.68
2448,49.39
2452,49.09
2456,48.94
2460,48.94
2464,48.92
2468,48.78
2472,48.71
2476,48.56
2480,48.45
