Wavelength (nm),Reflectance (%)
1868,50.36
1872,50.31
1876,50.21
1880,49.92
1884,49.54
1888,48.9
1892,48.19
1896,47.48
1900,46.87
1904,46.28
1908,45.91
1912,45.87
1916,45.76
1920,45.51
1924,45.32
1928,45.22
1932,45.23
1936,45.35
1940,45.5
1944,45.61
1948,45.7
1952,45.74
1956,45.73
1960,45.82
1964,45.85
1968,45.87
1972,46.03
1976,46.18
1980,46.21
1984,46.4
1988,46.77
1992,47.09
1996,47.31
2000,47.51
2004,47.59
2008,47.68
2012,47.98
2016,48.27
2020,48.53
2024,48.59
2028,48.72
2032,48.96
2036,49.05
2040,49.14
2044,49.25
2048,49.42
2052,49.47
2056,49.39
2060,49.31
2064,49.27
2068,49.38
2072,49.56
2076,49.65
2080,49.75
2084,49.67
2088,49.69
2092,49.75
2096,49.86
2100,49.99
2104,50.17
2108,50.17
2112,50.28
2116,50.28
2120,50.26
2124,50.2
2128,50.14
2132,50.12
2136,50.15
2140,50.34
2144,50.22
2148,50.08
2152,50.09
2156,50.06
2160,49.99
2164,49.98
2168,49.79
2172,49.49
2176,49.29
2180,49.14
2184,49.02
2188,48.87
2192,48.62
2196,48.41
2200,48.28
2204,48.21
2208,47.92
2212,47.61
2216,47.53
2220,47.39
2224,47.15
2228,46.77
2232,46.58
2236,46.35
2240,45.92
2244,45.51
2248,45.05
2252,44.49
2256,43.89
2260,43.63
2264,43.33
2268,42.91
2272,42.49
2276,42.07
2280,41.88
2284,41.79
2288,41.54
2292,41.33
2296,41.08
2300,40.74
2304,40.41
2308,40.07
2312,39.62
2316,39.28
2320,39.09
2324,39.11
2328,39.32
2332,39.88
2336,40.72
2340,41.59
2344,42.49
2348,43.25
2352,43.82
2356,44.29
2360,44.54
2364,44.64
2368,44.49
2372,44.21
2376,44.08
2380,43.92
2384,43.72
2388,43.69
2392,43.5
2396,43.3
2400,43.14
2404,43.01
2408,42.96
2412,42.65
2416,42.2
2420,41.72
2424,41.22
2428,40.75
2432,40.33
2436,39.87
2440,39.21
2444,38.67
2448,38.08
2452,37.56
2456,37.2
2460,36.94
2464,36.71
2468,36.38
2472,36.08
2476,35.83
2480,35.57
2484,35.39
2488,35.07
2492,34.79
2496,34.47
2500,34.19
2504,33.93
2508,33.62
2512,33.25
2516,33.23
2520,33.4
2524,33.73
2528,34.15
2532,34.74
2536,35.37
2540,36.21
2544,37.11
2548,37.85
2552,38.12
2556,38.27
2560,38.46
