Wavelength (nm),Reflectance (%)
1108,19.89
1112,19.95
1116,19.95
1120,19.94
1124,19.99
1128,20.03
1132,20.07
1136,20.1
1140,20.12
1144,20.13
1148,20.13
1152,20.11
1156,20.09
1160,20.1
1164,20.09
1168,20.07
1172,20.14
1176,20.15
1180,20.11
1184,20.07
1188,20.04
1192,20
1196,20.01
1200,19.96
1204,19.9
1208,19.88
1212,19.83
1216,19.82
1220,19.78
1224,19.72
1228,19.64
1232,19.59
1236,19.63
1240,19.66
1244,19.68
1248,19.65
1252,19.6
1256,19.57
1260,19.51
1264,19.47
1268,19.46
1272,19.47
1276,19.41
1280,19.38
1284,19.37
1288,19.33
1292,19.29
1296,19.26
1300,19.25
1304,19.25
1308,19.31
1312,19.36
1316,19.38
1320,19.43
1324,19.47
1328,19.54
1332,19.59
1336,19.62
1340,19.69
1344,19.71
1348,19.78
1352,19.83
1356,19.94
1360,20.01
1364,20.12
1368,20.23
1372,20.34
1376,20.39
1380,20.49
1384,20.56
1388,20.67
1392,20.81
1396,20.94
1400,21
1404,21.07
1408,21.17
1412,21.3
1416,21.47
1420,21.63
1424,21.79
1428,21.9
1432,22.02
1436,22.23
1440,22.47
1444,22.71
1448,22.94
1452,23.13
1456,23.32
1460,23.54
1464,23.78
1468,23.99
1472,24.19
1476,24.42
1480,24.71
1484,25.01
1488,25.31
1492,25.58
1496,25.83
1500,26.08
1504,26.35
1508,26.65
1512,26.94
1516,27.2
1520,27.46
1524,27.74
1528,28.08
1532,28.36
1536,28.62
1540,28.9
1544,29.19
1548,29.5
1552,29.79
1556,30.1
1560,30.42
1564,30.73
1568,31
1572,31.24
1576,31.5
1580,31.8
1584,32.1
1588,32.35
1592,32.59
1596,32.8
1600,33.05
1604,33.34
1608,33.61
1612,33.84
1616,34.03
1620,34.2
1624,34.27
1628,34.27
1632,34.43
1636,34.63
1640,34.77
1644,35.04
1648,35.25
1652,35.46
1656,35.71
1660,35.9
1664,36.01
1668,36.28
1672,36.46
1676,36.66
1680,36.85
1684,37.06
1688,37.22
1692,37.37
1696,37.48
1700,37.58
1704,37.68
1708,37.7
1712,37.95
1716,38.08
1720,38.18
1724,38.35
1728,38.44
1732,38.51
1736,38.47
1740,38.63
1744,38.69
1748,38.78
1752,38.92
1756,38.99
1760,39.19
1764,39.14
1768,39.13
1772,39.32
1776,39.38
1780,39.45
1784,39.49
1788,39.52
1792,39.5
1796,39.68
1800,39.63
1804,39.67
1808,39.76
1812,39.77
1816,39.8
1820,39.76
1824,39.83
1828,39.73
1832,39.79
1836,39.89
1840,39.73
1844,39.75
1848,39.63
1852,39.42
1856,39.35
1860,39.3
1864,39.11
1868,38.87
1872,38.63
1876,38.37
1880,38.13
1884,37.74
1888,37.24
1892,36.69
1896,36.13
1900,35.64
1904,35.25
1908,34.99
1912,34.77
1916,34.57
1920,34.39
1924,34.28
1928,34.24
1932,34.26
1936,34.29
1940,34.24
1944,34.32
1948,34.33
1952,34.41
1956,34.55
1960,34.66
1964,34.76
1968,34.87
1972,34.96
1976,35.08
1980,35.25
1984,35.4
1988,35.56
1992,35.77
1996,36.01
2000,36.24
2004,36.45
2008,36.65
2012,36.84
2016,37.03
2020,37.22
2024,37.41
2028,37.58
2032,37.66
2036,37.84
2040,37.86
2044,37.93
2048,38.16
2052,38.31
2056,38.44
2060,38.6
2064,38.62
2068,38.65
2072,38.77
2076,38.82
2080,38.72
2084,38.6
2088,38.7
2092,38.79
2096,38.75
2100,38.81
2104,38.89
2108,38.84
2112,38.75
2116,38.78
2120,38.75
2124,38.64
2128,38.73
2132,38.82
2136,38.67
2140,38.71
2144,38.68
2148,38.55
2152,38.58
2156,38.48
2160,38.39
2164,38.46
2168,38.45
2172,38.36
2176,38.4
2180,38.4
2184,38.29
2188,38.17
2192,38.01
2196,37.82
2200,37.62
2204,37.4
2208,37.15
2212,36.95
2216,36.84
2220,36.81
2224,36.65
2228,36.5
2232,36.26
2236,36
2240,35.71
2244,35.36
2248,34.99
2252,34.53
2256,34.05
2260,33.52
2264,33
2268,32.51
2272,32.08
2276,31.68
2280,31.31
2284,31.02
2288,30.65
2292,30.4
2296,30.02
2300,29.69
2304,29.27
2308,28.88
2312,28.59
2316,28.36
2320,28.19
2324,28.01
2328,27.84
2332,27.68
2336,27.64
2340,27.83
2344,28.24
2348,28.82
2352,29.54
2356,30.41
2360,31.27
2364,32.16
2368,33
2372,33.59
2376,34.07
2380,34.33
2384,34.37
2388,34.31
2392,34.22
2396,33.93
2400,33.71
2404,33.41
2408,33.18
2412,32.83
2416,32.49
2420,32.12
2424,31.69
2428,31.26
2432,30.81
2436,30.28
2440,29.61
2444,28.96
2448,28.23
2452,27.53
2456,26.88
2460,26.37
2464,25.95
2468,25.49
2472,25.12
2476,24.8
2480,24.59
2484,24.39
2488,24.1
2492,23.8
2496,23.43
2500,23.06
