Wavelength (nm),Reflectance (%)
1808,98.55
1812,98.89
1816,99.2
1820,99.46
1824,99.68
1828,99.8
1832,99.97
1836,100
1840,99.99
1844,99.87
1848,99.75
1852,99.62
1856,99.39
1860,98.94
1864,98.13
1868,97.1
1872,95.52
1876,93.29
1880,90.26
1884,86.24
1888,80.96
1892,74.95
1896,69.32
1900,65.04
1904,62.51
1908,61.55
1912,61.7
1916,62.54
1920,63.74
1924,64.78
1928,65.64
1932,66.39
1936,67.16
1940,67.95
1944,68.85
1948,69.73
1952,70.59
1956,71.43
1960,72.28
1964,73.2
1968,74.11
1972,74.93
1976,75.77
1980,76.63
1984,77.6
1988,78.69
1992,79.81
1996,80.93
2000,81.98
2004,83.06
2008,83.98
2012,84.83
2016,85.61
2020,86.46
2024,87.13
2028,87.79
2032,88.32
2036,89
2040,89.48
2044,89.85
2048,90.36
2052,90.78
2056,91.09
2060,91.2
2064,90.87
2068,89.98
2072,88.67
2076,87.26
2080,86.06
2084,85.31
2088,84.83
2092,84.58
2096,84.44
2100,84.47
2104,84.64
2108,84.99
2112,85.54
2116,86.17
2120,86.91
2124,87.72
2128,88.4
2132,88.98
2136,89.46
2140,89.87
2144,90.36
2148,90.63
2152,90.86
2156,90.92
2160,91.06
2164,91.12
2168,91.24
2172,91.36
2176,91.11
2180,90.66
2184,90.07
2188,89.39
2192,88.82
2196,88.12
2200,87.18
2204,86.26
2208,85.47
2212,84.75
2216,83.92
2220,82.72
2224,80.89
2228,78.31
2232,74.97
2236,71.06
2240,67.23
2244,64.46
2248,63.62
2252,64.22
2256,65.03
2260,65.16
2264,64.12
2268,62.04
2272,59.07
2276,55.21
2280,50.34
2284,44.35
2288,37.96
2292,31.67
2296,25.9
2300,20.4
2304,15.09
2308,9.97
2312,5.56
2316,2.29
2320,0.41
2324,0
2328,1.16
2332,3.93
2336,7.81
2340,11.94
2344,15.75
2348,18.6
2352,20.23
2356,20.54
2360,19.35
2364,16.71
2368,12.88
2372,8.88
2376,5.65
2380,4.12
2384,4.59
2388,6.86
2392,9.95
2396,13.03
2400,15.61
2404,17.86
2408,19.77
2412,21.13
2416,21.81
2420,21.78
2424,20.89
2428,19.39
2432,17.58
2436,16.09
2440,15.22
2444,15.05
2448,15.43
2452,16.15
2456,16.92
2460,17.47
2464,17.69
2468,17.47
2472,16.92
2476,16.53
2480,16.54
2484,16.69
