Wavelength (nm),Reflectance (%)
2200,77.71
2204,76.25
2208,74.59
2212,72.96
2216,70.93
2220,68.86
2224,66.41
2228,63.11
2232,58.61
2236,53.58
2240,47.57
2244,41.26
2248,36.15
2252,33.03
2256,32.19
2260,33.22
2264,35.38
2268,37.63
2272,39.28
2276,39.77
2280,39.24
2284,37.75
2288,35.6
2292,33.01
2296,30.05
2300,26.87
2304,23.65
2308,20.35
2312,17.24
2316,14.15
2320,11.28
2324,8.4
2328,5.61
2332,3
2336,1.04
2340,0
2344,0.02
2348,0.94
2352,2.83
2356,6.08
2360,10.53
2364,16.14
2368,22.31
2372,28.43
2376,34.12
2380,38.93
2384,42.92
2388,46.23
2392,49.02
2396,51.26
2400,53.01
2404,54.61
2408,56.01
2412,57.15
2416,57.93
2420,58.56
2424,59
2428,59.33
2432,59.43
2436,59.32
2440,59.05
2444,58.62
2448,58.2
2452,57.74
2456,57.23
2460,56.83
2464,56.57
2468,56.21
2472,55.73
2476,55.32
2480,55.12
2484,55.01
2488,54.99
2492,54.94
2496,54.97
2500,55.06
2504,55.41
2508,55.75
