Wavelength (nm),Reflectance (%)
1112,32.65
1116,32.67
1120,32.76
1124,32.79
1128,32.75
1132,32.77
1136,32.77
1140,32.77
1144,32.81
1148,32.82
1152,32.91
1156,32.97
1160,32.97
1164,32.96
1168,33.03
1172,33.09
1176,33.1
1180,33.13
1184,33.17
1188,33.21
1192,33.36
1196,33.47
1200,33.56
1204,33.67
1208,33.73
1212,33.81
1216,33.86
1220,33.89
1224,33.91
1228,33.99
1232,34.1
1236,34.2
1240,34.3
1244,34.38
1248,34.5
1252,34.58
1256,34.63
1260,34.71
1264,34.8
1268,34.9
1272,35.01
1276,35.05
1280,35.1
1284,35.2
1288,35.37
1292,35.48
1296,35.58
1300,35.61
1304,35.62
1308,35.7
1312,35.76
1316,35.84
1320,35.95
1324,36.04
1328,36.11
1332,36.21
1336,36.27
1340,36.33
1344,36.46
1348,36.53
1352,36.61
1356,36.62
1360,36.64
1364,36.67
1368,36.75
1372,36.79
1376,36.8
1380,36.79
1384,36.73
1388,36.53
1392,36.09
1396,35.51
1400,34.92
1404,34.44
1408,34.14
1412,34.06
1416,34.28
1420,34.75
1424,35.28
1428,35.7
1432,35.98
1436,36.18
1440,36.34
1444,36.51
1448,36.68
1452,36.81
1456,36.89
1460,36.97
1464,37.07
1468,37.15
1472,37.26
1476,37.39
1480,37.57
1484,37.7
1488,37.79
1492,37.89
1496,37.99
1500,38.06
1504,38.19
1508,38.25
1512,38.27
1516,38.34
1520,38.38
1524,38.39
1528,38.43
1532,38.47
1536,38.51
1540,38.58
1544,38.71
1548,38.81
1552,38.91
1556,38.99
1560,39.1
1564,39.16
1568,39.21
1572,39.28
1576,39.31
1580,39.33
1584,39.38
1588,39.4
1592,39.48
1596,39.55
1600,39.61
1604,39.61
1608,39.52
1612,39.58
1616,39.74
1620,39.86
1624,39.97
1628,40.07
1632,40.19
1636,40.3
1640,40.4
1644,40.54
1648,40.67
1652,40.8
1656,40.93
1660,41.05
1664,41.17
1668,41.29
1672,41.4
1676,41.49
1680,41.54
1684,41.59
1688,41.68
1692,41.77
1696,41.88
1700,42
1704,42.14
1708,42.25
1712,42.31
1716,42.43
1720,42.51
1724,42.61
1728,42.68
1732,42.72
1736,42.76
1740,42.81
1744,42.87
1748,42.95
1752,43.05
1756,43.1
1760,43.15
1764,43.2
1768,43.2
1772,43.21
1776,43.28
1780,43.31
1784,43.33
1788,43.38
1792,43.44
1796,43.47
1800,43.49
1804,43.51
1808,43.54
1812,43.54
1816,43.58
1820,43.6
1824,43.6
1828,43.62
1832,43.65
1836,43.66
1840,43.6
1844,43.51
1848,43.39
1852,43.25
1856,43.05
1860,42.77
1864,42.41
1868,41.93
1872,41.35
1876,40.68
1880,39.83
1884,38.79
1888,37.51
1892,36.12
1896,34.72
1900,33.53
1904,32.7
1908,32.4
1912,32.49
1916,32.85
1920,33.32
1924,33.83
1928,34.3
1932,34.71
1936,35.03
1940,35.28
1944,35.48
1948,35.63
1952,35.77
1956,35.91
1960,36.06
1964,36.21
1968,36.34
1972,36.47
1976,36.57
1980,36.69
1984,36.85
1988,37.02
1992,37.21
1996,37.43
2000,37.7
2004,38
2008,38.32
2012,38.67
2016,39.08
2020,39.47
2024,39.87
2028,40.21
2032,40.54
2036,40.86
2040,41.19
2044,41.5
2048,41.77
2052,42.02
2056,42.21
2060,42.38
2064,42.5
2068,42.62
2072,42.76
2076,42.87
2080,42.93
2084,42.96
2088,42.97
2092,43.02
2096,43.05
2100,43.06
2104,43.04
2108,43.02
2112,43.02
2116,43.03
2120,43.04
2124,43.06
2128,43.09
2132,43.11
2136,43.08
2140,43.02
2144,42.9
2148,42.72
2152,42.44
2156,42.08
2160,41.67
2164,41.19
2168,40.63
2172,40.05
2176,39.44
2180,38.84
2184,38.25
2188,37.68
2192,37.19
2196,36.77
2200,36.47
2204,36.25
2208,36.13
2212,36.07
2216,35.98
2220,35.84
2224,35.55
2228,35.11
2232,34.53
2236,33.82
2240,33.1
2244,32.4
2248,31.84
2252,31.51
2256,31.46
2260,31.65
2264,31.97
2268,32.28
2272,32.5
2276,32.6
2280,32.61
2284,32.5
2288,32.3
2292,32.03
2296,31.72
2300,31.4
2304,31.05
2308,30.66
2312,30.27
2316,29.85
2320,29.46
2324,29.06
2328,28.64
2332,28.23
2336,27.87
2340,27.6
2344,27.41
2348,27.34
2352,27.4
2356,27.57
2360,27.79
2364,28.04
2368,28.29
2372,28.53
2376,28.73
2380,28.9
2384,29.04
2388,29.14
2392,29.21
2396,29.22
2400,29.18
2404,29.07
2408,28.93
2412,28.77
2416,28.64
2420,28.5
2424,28.35
2428,28.18
2432,27.99
2436,27.84
2440,27.71
2444,27.6
2448,27.48
2452,27.35
2456,27.24
2460,27.11
2464,27
2468,26.89
2472,26.79
2476,26.73
2480,26.69
2484,26.65
2488,26.63
2492,26.64
2496,26.65
2500,26.73
