Wavelength (nm),Reflectance (%)
2248,56.88
2252,54.26
2256,50.86
2260,46.97
2264,42.6
2268,37.75
2272,32.38
2276,26.29
2280,19.37
2284,12.74
2288,8.88
2292,8.69
2296,9.39
2300,8.09
2304,4.16
2308,0.58
2312,0
2316,2.83
2320,7.79
2324,14
2328,21.52
2332,28.88
2336,34.19
2340,36.57
2344,36.67
2348,35.2
2352,33.35
2356,32.13
2360,31.09
2364,29.18
2368,25.75
2372,21.78
2376,18.42
2380,16.04
2384,14.58
2388,14.22
2392,15.45
2396,19.14
2400,24.65
2404,30
2408,33.13
2412,33.85
2416,32.8
2420,30.73
2424,28.69
2428,27.83
2432,27.58
2436,27.63
2440,27.54
2444,27.48
2448,27.29
2452,26.98
2456,26.34
2460,25.6
2464,25.53
2468,27.06
2472,30.05
2476,33.48
2480,36.17
2484,37.92
2488,39.02
2492,39.82
2496,40.78
2500,42.5
